"Rodada","ClubeID","AtletaID","Jogos","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
3,262,78895,1,2.7,2.7,2.63,0.63,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3,262,91264,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,78086,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,74060,1,-1.3,-1.3,4.36,-1.64,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3,262,72491,2,0,0.25,4.81,0,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0
3,262,68962,2,-1.1,0.65,5.47,-1.17,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
3,262,37993,2,0,1.2,5.6,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,262,80913,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,69268,1,4,4,6.36,0.36,0,2,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0
3,262,38311,2,-0.1,0.05,6.56,-0.66,4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3,262,72893,2,0,2.85,7.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,262,73515,3,10.8,3.27,7.98,3.79,3,7,0,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0
3,262,84318,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,62086,3,3.7,2,8.33,0.92,3,9,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,0
3,262,50453,2,0,3.4,8.46,0,2,9,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0
3,262,68693,1,-2.4,-2.4,8.79,-3.21,1,7,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
3,262,78578,2,-1.6,-1.25,9.89,-1.56,1,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
3,262,60752,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,41327,3,0.72,2.11,10.11,-0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,262,73918,3,2.8,2.6,10.75,-0.07,1,10,0,0,1,2,1,0,0,2,3,0,1,0,0,0,0,0
3,262,69022,1,0,-1.4,10.76,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3,262,85586,2,0,4.25,12.37,0,3,3,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0
3,262,68958,3,-1.1,3.23,12.98,-1.52,4,4,0,0,3,2,0,0,0,5,4,0,1,0,0,0,0,0
3,262,37673,2,1.5,2.7,13.74,-0.79,4,4,1,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0
3,262,50301,3,-4,5.67,24.39,-3.84,4,10,0,0,2,1,2,8,0,4,3,0,1,0,0,0,0,0
3,264,80286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,90370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,91509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,91808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,90297,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,91715,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,63018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,91714,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,70944,3,1.8,0.1,3.37,0.35,3,7,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0
3,264,90031,3,3.6,0.83,4.92,1.05,4,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
3,264,51413,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,80287,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,77500,1,0,4,6.33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
3,264,88056,2,0,1.6,7.05,0,6,5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
3,264,73375,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,38067,2,0.7,0.4,9.29,-1.86,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3,264,88323,1,0,6.9,9.41,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,264,38959,1,0,1,9.49,0,3,3,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0
3,264,68744,3,1.4,-0.4,10.46,-0.31,2,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
3,264,37608,1,0,4.6,10.76,0,1,5,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
3,264,54395,2,-0.6,0,10.88,-1.29,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,264,60852,1,0,8.4,11.39,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
3,264,37657,3,4.5,4.63,11.61,0.95,1,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0
3,264,78891,3,7.1,3.73,11.91,2.01,4,8,0,0,1,0,0,0,0,8,2,0,1,0,0,0,0,0
3,264,42500,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,52190,2,6.9,3.6,14.31,1.49,2,5,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,0
3,264,38398,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,38523,3,4.9,6.9,16.03,0.89,4,8,1,0,0,0,0,0,0,3,4,0,1,0,3,0,0,0
3,264,45125,3,5.23,4.86,16.56,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,38315,2,-1.4,4.75,16.95,-2.49,1,6,1,0,3,1,0,1,0,3,1,0,1,0,0,0,0,0
3,264,38229,2,5.5,10.05,17.44,0.2,6,7,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
3,264,68923,2,9.8,7,22.78,1.77,0,2,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0
3,264,42234,3,14,9.6,23.13,3.52,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
3,264,75295,2,-0.7,2.15,23.49,-2.65,7,5,0,0,1,2,0,1,0,2,6,0,0,0,0,0,0,0
3,266,82641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,85004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,86411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,86444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,90311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,91128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,91815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,49673,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,80537,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,82740,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,84889,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,85626,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,68884,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,87999,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,80188,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,80400,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,90366,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,84684,2,-1.3,-0.3,4.14,-0.95,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
3,266,39572,1,5.3,5.3,4.42,1.42,0,2,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0
3,266,36650,2,0,-0.6,4.58,-0.39,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,85121,1,0,1.3,4.98,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,266,70759,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,38365,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,71090,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,80944,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,38440,2,0,1.8,6.12,0,2,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0
3,266,37674,3,0.5,0.3,6.41,-0.55,2,8,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0
3,266,38194,2,6.9,3.3,8.27,2.08,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,266,62137,1,3.82,3.82,11.63,-0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,266,71162,3,4.9,3.83,12.11,1.31,2,4,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
3,266,84791,1,0,2.9,12.58,0,3,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
3,266,38431,3,7.7,3.47,12.85,2.33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4
3,266,89256,3,0.2,1.37,13.25,-1.06,3,10,0,0,3,0,0,1,0,3,4,0,0,0,0,0,0,0
3,266,68887,3,1.8,3.27,15.53,-0.43,1,6,0,0,1,1,0,0,0,2,4,0,1,0,2,0,0,0
3,266,71892,3,7.6,5.13,15.74,2.12,3,11,0,0,0,1,0,0,0,5,4,0,0,0,2,0,0,0
3,266,62047,3,0.6,2.1,16.14,-1.07,1,10,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0
3,266,72097,3,6.7,5.8,16.66,1.78,2,11,0,0,1,1,0,0,0,5,1,0,0,0,2,0,0,0
3,266,80538,1,0,11.7,20.33,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,266,80370,3,1,5.43,22.45,-1.09,5,8,0,1,1,2,0,1,0,9,5,0,1,0,0,0,0,0
3,266,38162,3,0.1,3.97,23.6,-2.26,5,4,0,0,3,3,1,0,0,0,5,0,0,0,0,0,0,0
3,267,74067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,79585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,82510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,87483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,88233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,72117,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,73421,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,83867,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,86776,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,61986,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,70162,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,86189,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,37663,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,38446,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,73876,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,84557,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,87750,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,86725,2,0,0.75,4.59,0,4,4,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0
3,267,79584,2,-1.8,0.1,4.87,-1.46,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3,267,53896,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,84893,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,68697,2,0,-0.55,5.18,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,267,50454,3,-1.8,0.8,5.62,-1.39,3,11,0,0,0,1,0,0,0,5,2,0,2,0,0,0,0,0
3,267,78652,1,0,0.5,5.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,83189,1,0.7,0.7,5.92,-1.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,37627,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,70933,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,82306,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,88379,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,61188,3,0,1.73,6.15,-0.53,5,8,0,0,2,5,0,0,0,3,3,0,2,0,0,0,0,0
3,267,38763,2,0.8,0.85,6.18,-0.86,0,3,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0
3,267,37613,3,0.1,-1.1,8.57,-0.83,7,9,0,0,1,0,0,0,0,2,5,0,3,0,0,0,0,0
3,267,78556,2,9.1,5.05,8.91,2.89,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,267,84679,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,79343,3,1.72,3.21,9.48,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,85211,1,1.7,1.7,9.53,-1.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,267,60853,3,2.5,3,11.19,-0.19,2,16,0,0,1,1,0,0,0,8,5,0,0,0,0,0,0,0
3,267,82499,3,3,6.17,11.57,0.01,9,8,0,0,1,3,0,0,0,4,3,0,1,0,2,0,0,0
3,267,78077,3,2.7,4.1,13.99,-0.1,8,12,0,0,1,1,0,1,0,1,2,0,0,0,2,0,0,0
3,267,50533,3,-1.1,0.6,14.58,-1.6,6,4,0,0,0,0,0,0,0,5,9,0,2,0,0,0,0,0
3,267,80692,3,4.9,4.87,17.51,0.53,6,8,0,0,1,0,0,0,0,5,7,0,1,0,2,0,0,0
3,267,69249,3,-2,5.8,18.94,-2.52,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,1
3,267,37644,3,0.8,4.5,19.19,-1.26,2,10,0,0,1,1,0,0,0,4,2,0,1,0,2,0,0,0
3,275,68907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,72290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,85083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,87810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,90300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,63000,3,-10.7,-1.93,1.03,-4.62,3,3,0,0,0,1,0,1,0,2,4,1,1,1,1,0,0,0
3,275,88866,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,91495,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,70951,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,80721,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,73085,1,-2,-2,3.29,-1.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,275,70106,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,70934,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,83683,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,89273,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,89154,1,0,-0.4,4.43,0,1,2,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0
3,275,72334,1,0,5,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,275,37718,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,86410,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,89156,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,78968,2,-0.8,-1.5,5.32,-0.76,3,3,0,0,1,2,0,1,0,0,3,0,2,0,0,0,0,0
3,275,68685,2,3.9,1.55,5.9,0.2,2,2,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0
3,275,37984,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,42232,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,71602,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,71549,3,0,2.47,7.06,-0.38,4,6,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0
3,275,73910,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,84585,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,87420,1,3.2,3.2,9.29,-0.71,1,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
3,275,38187,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,36940,3,0.85,2.94,10.34,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,42145,3,4,2.43,10.41,0.49,4,14,0,0,0,1,0,0,0,4,6,0,0,0,1,0,0,0
3,275,50362,3,-0.3,3.5,10.79,-1.42,3,4,0,0,0,1,0,1,0,5,3,0,1,0,1,0,0,0
3,275,62104,3,0.6,0.77,10.81,-0.79,3,10,0,0,2,1,0,0,0,3,4,0,1,0,0,0,0,0
3,275,78605,3,0.9,1.63,11.3,-0.48,4,5,0,0,0,2,0,0,0,5,7,0,1,0,0,0,0,0
3,275,38140,3,7.5,4.57,12.59,1.79,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,3
3,275,68920,2,0,-0.4,13.93,0,5,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3,275,38435,3,2.1,2.4,14.72,-0.5,8,19,0,0,3,3,0,2,0,4,0,0,1,0,0,0,0,0
3,275,72605,3,0.9,7.3,16.08,-1.01,4,2,0,0,2,1,1,0,0,4,4,0,0,0,1,0,0,0
3,275,38957,2,0,4.1,16.94,0,2,5,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
3,275,38530,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,275,36612,3,0,4.8,24.15,-2.01,4,8,1,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0
3,276,71043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,87486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,91260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,91972,1,-0.3,-0.3,1.47,-0.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,84554,1,0,0.2,1.74,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,276,50324,3,-1.4,-0.9,1.96,-0.69,1,7,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0
3,276,68932,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,50408,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,86842,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,78580,1,0,0.5,3.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,78850,3,6.8,1.37,3.98,2.35,3,11,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0
3,276,88540,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,51175,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,71507,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,73800,2,0,-0.3,5.32,0,1,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
3,276,85629,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,71123,2,9.3,4.4,6.28,2.72,4,1,1,0,1,1,0,0,0,2,2,0,1,0,0,0,0,0
3,276,86841,1,0,2.3,6.57,0,1,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0
3,276,68817,3,7.3,2.83,7.35,2.7,1,5,0,0,1,0,0,0,0,5,6,0,1,0,1,0,0,0
3,276,42499,2,9.6,3.85,7.91,3.27,1,6,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
3,276,50347,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,38451,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,38064,1,2.4,2.4,10.6,-1.4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
3,276,50421,2,0,2.65,11.05,0,2,6,1,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0
3,276,88269,1,0,1.1,11.61,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,63008,1,0,-0.3,11.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,70163,3,7.24,3.71,13.49,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,276,49675,3,11.1,6.93,15.07,3.58,4,4,1,0,2,0,2,1,0,0,1,0,1,0,0,0,0,0
3,276,78946,3,14.4,4.7,15.14,4.54,2,10,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0
3,276,37607,1,7.2,7.2,15.64,-0.36,0,4,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0
3,276,62977,3,3.2,2.2,16.18,0.07,6,12,1,0,1,2,0,0,0,4,6,0,2,0,0,0,0,0
3,276,60803,2,2.6,4.3,17.61,-1.37,3,2,0,0,1,2,0,1,0,4,2,0,0,0,0,0,0,0
3,276,37919,3,-0.3,2.43,17.99,-1.32,2,4,0,0,1,5,1,1,0,0,5,0,1,0,0,0,0,0
3,276,38055,3,7.7,6.93,25.58,0.71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2
3,277,78248,1,0,-6.6,0.79,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
3,277,89637,1,0,-0.5,0.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,277,85425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,88224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,70986,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,72529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,78839,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,88002,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,61106,1,0,-2,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,277,84896,2,-3.1,1.3,2.6,-1.69,1,3,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0
3,277,36591,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,87192,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,88225,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,88597,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,68807,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,73855,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,90566,1,-0.3,-0.3,4.73,-1.27,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,277,86837,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,89342,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,78235,1,5.2,5.2,5.19,1.19,1,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
3,277,73974,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,50417,2,-1,1.65,6.5,-0.86,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
3,277,69040,3,1,3.2,7.52,-0.51,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2
3,277,91274,3,0.63,2.73,7.61,-0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,277,83257,2,0,0.3,8.04,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
