atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Garcez,Garcez,108131,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,8,1.22,Maurício Garcez de Jesus,0.0,5,3.12,21,garcez,5,0.0,,,,,,2.0,6.0,1.0,5.0,7.0,,,,,1.0,,,,,
Isidro Pitta,I. Pitta,108133,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,18,4.01,Isidro Miguel Pitta Saldívar,0.0,5,5.54,21,isidro-pitta,7,0.0,2.0,2.0,,,,2.0,19.0,6.0,23.0,10.0,,5.0,,,8.0,,1.0,1.0,,
Nardoni,Nardoni,108162,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,12,2.08,Juan Ignacio Martín Nardoni,0.0,4,6.6,21,nardoni,7,0.0,,2.0,,,,10.0,17.0,1.0,3.0,11.0,,1.0,,,1.0,,,,,
Adonis Frías,A. Frías,108469,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,7,3.59,Adonis Uriel Frías,0.0,3,5.66,21,adonis-frias,6,0.0,,1.0,,,,7.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,1.0,
Tapia,Tapia,108588,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,11,1.46,Gonzalo Andrés Tapia Dubournais,0.0,5,4.06,21,tapia,6,0.0,,1.0,,,,4.0,6.0,1.0,6.0,6.0,1.0,,,,1.0,,,1.0,,
Emiliano Martínez,E. Martínez,108683,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,9,2.02,Emiliano Martínez Toranza,0.9,4,4.09,21,emiliano-martinez,6,-0.44,,1.0,,,,11.0,5.0,2.0,1.0,2.0,,,,,,,,,,
Galeano,Galeano,108713,MIR,2305,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,10,1.19,Antonio Javier Galeano Ferreira,0.0,5,4.42,21,galeano,6,0.0,,1.0,,,,3.0,2.0,4.0,1.0,7.0,,,,,1.0,,,,,
Victor Sá,V. Sá,108946,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,0.45,João Victor Santos Sá,0.0,5,5.09,21,victor-sa,6,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
Plata,Plata,109096,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,10,7.01,Gonzalo Jordy Plata Jiménez,0.0,5,10.96,21,plata,6,0.0,1.0,1.0,,,,17.0,6.0,10.0,3.0,12.0,2.0,2.0,,,,,,,,
Jovane Cabral,J. Cabral,109097,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,5.8,Jovane Eduardo Borges Cabral,0.0,5,8.66,21,jovane-cabral,6,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,
Matheus Nascimento,M. Nascimento,109114,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Matheus Nascimento de Paula,0.0,5,4.0,21,matheus-nascimento,6,0.0,,,,,,,,,,,,,,,,,,,,
Tiago Cóser,T. Cóser,109127,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,18,2.35,Tiago Cóser,1.2,3,3.33,21,tiago-coser,7,-0.59,,1.0,1.0,,,7.0,18.0,,1.0,5.0,,1.0,,,,,,,6.0,
Rafael Carvalheira,R. Carvalheira,109336,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,14,2.72,Rafael dos Santos Carvalheira Natividade,0.0,4,5.7,21,rafael-carvalheira,5,0.0,,2.0,,,,15.0,19.0,2.0,5.0,4.0,,2.0,,,1.0,1.0,,,,
Erick Pulga,E. Pulga,109401,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,20,3.65,Erick da Costa Farias,1.7,5,7.23,21,erick-pulga,3,-0.01,1.0,3.0,,,,21.0,20.0,9.0,4.0,41.0,1.0,1.0,,,12.0,1.0,,2.0,,
Calebe,Calebe,109461,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.5,Calebe Gonçalves Ferreira da Silva,0.5,4,5.63,21,calebe,6,-0.37,,,,,,,,,,1.0,,,,,,,,,,
Martinelli,Martinelli,109573,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,1.76,Matheus Martinelli Lima,1.3,4,5.27,21,martinelli,7,0.05,1.0,3.0,,,,9.0,20.0,4.0,8.0,8.0,,,,,,,,,,
Monsalve,Monsalve,109966,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,7,0.64,Miguel Ángel Monsalve Gonzáles - González,0.0,4,3.12,21,monsalve,6,0.0,,1.0,,,,1.0,7.0,,2.0,9.0,,,,,,,,,,
Medina,Medina,109987,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,11,3.88,Cristian Nicolás Medina,0.0,4,6.92,21,medina,7,0.0,,3.0,1.0,,,20.0,14.0,1.0,4.0,19.0,,1.0,,,,,,1.0,,
Spinelli,Spinelli,110144,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,13,3.36,Claudio Paul Spinelli,0.0,5,6.53,21,spinelli,6,0.0,,,,,,8.0,14.0,8.0,13.0,10.0,1.0,1.0,,,,,,,,
Bernabei,Bernabei,110426,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,18,6.0,Alexandro Ezequiel Bernabei,4.0,2,9.77,21,bernabei,7,0.22,1.0,5.0,1.0,,,21.0,40.0,10.0,21.0,19.0,1.0,4.0,,,6.0,1.0,,,4.0,
Abel Ferreira,A. Ferreira,110506,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,21,6.63,Abel Fernando Moreira Ferreira,9.38,6,12.52,21,abel-ferreira,7,0.55,,,,,,,,,,,,,,,,,,,,14.0
Aguirre,Aguirre,110510,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,14,3.53,Braian Nahuel Aguirre,0.0,2,5.56,21,aguirre,6,0.0,1.0,1.0,,,,15.0,9.0,3.0,4.0,2.0,,1.0,,,1.0,,,,2.0,
Marino Hinestroza,M. Hinestroza,110598,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,8,1.93,Marino Hinestroza Angulo,0.0,5,5.76,21,marino-hinestroza,6,0.0,,,,,,5.0,5.0,,3.0,8.0,1.0,,,,,,,,,
Vinícius Balieiro,V. Balieiro,110605,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,5,1.84,Vinícius Balieiro Lourenço de Carvalho,0.0,4,3.62,21,vinicius-balieiro,6,0.0,,,,,,5.0,1.0,,,4.0,,,,,,,,,,
Gustavo,Gustavo,110633,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,4,0.9,Gustavo Silva de Oliveira,0.0,4,3.3,21,gustavo,6,0.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,
Esquivel,Esquivel,110668,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,14,4.88,Lucas Ángel Esquivel,0.0,2,7.9,21,esquivel,6,0.0,3.0,1.0,1.0,,,19.0,27.0,1.0,6.0,12.0,,,,,,,,,5.0,
Mycael,Mycael,110698,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,-1.0,Mycael Pontes Moreira,0.0,1,4.6,21,mycael,5,0.0,,1.0,,,,,,,,,,,,,,,,,,
Pedro Rangel,P. Rangel,110708,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,17,4.67,Pedro Felipe de Faria Rangel,0.0,1,7.48,21,pedro-rangel,7,0.0,,1.0,,53.0,,1.0,,,,4.0,,,,22.0,,,,,6.0,
Andrés Hurtado,A. Hurtado,110715,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,13,3.66,José Andrés Hurtado Cheme,0.0,2,6.14,21,andres-hurtado,7,0.0,,2.0,,,,10.0,9.0,1.0,7.0,5.0,,1.0,,,,,,,4.0,
Gustavo Marques,G. Marques,110750,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,17,4.31,Gustavo Marques Alves dos Santos,0.0,3,7.36,21,gustavo-marques,3,0.0,,3.0,,,,20.0,12.0,4.0,6.0,11.0,,,,,1.0,,,,7.0,
John Kennedy,J. Kennedy,110759,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,7.3,John Kennedy Batista de Souza,0.0,5,10.92,21,john-kennedy,6,0.0,1.0,,,,,13.0,19.0,16.0,9.0,8.0,1.0,9.0,,,2.0,,,,,
Alix Vinicius,A. Vinicius,111246,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,16,3.14,Alix Vinicius de Souza Sampaio,0.0,3,6.02,21,alix-vinicius,7,0.0,,4.0,1.0,,,15.0,29.0,2.0,3.0,7.0,,,,,,,,,7.0,
Mancha,Mancha,111279,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Gianluca Piola Minozzo,0.0,2,3.0,21,mancha,6,0.0,,,,,,,,,,,,,,,,,,,,
Gustavo Martins,G. Martins,111309,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,12,3.1,Gustavo Martins de Souza Santos,0.0,3,6.13,21,gustavo-martins,7,0.0,2.0,3.0,,,,9.0,13.0,1.0,5.0,3.0,,,,,1.0,1.0,,,3.0,
Victor Gabriel,V. Gabriel,111466,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,16,2.16,Victor Gabriel da Conceição Ribeiro,0.0,3,3.51,21,victor-gabriel,3,0.0,,6.0,1.0,,,20.0,22.0,,2.0,9.0,,,,,,1.0,,,3.0,
Adson,Adson,111682,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,9,3.51,Adson Ferreira Soares,0.0,4,6.36,21,adson,2,0.0,,,,,,12.0,4.0,5.0,6.0,8.0,,,,,,,,,,
Anthoni,Anthoni,111683,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,9,2.55,Anthoni Spier Souza,0.0,1,3.91,21,anthoni,6,0.0,,,,25.0,,,,,,1.0,,,,15.0,,,,,1.0,
Matheus Cunha,M. Cunha,111690,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,10,3.2,Matheus Cunha Queiroz,2.9,1,4.27,21,matheus-cunha,7,-0.37,1.0,1.0,,15.0,,,,,,1.0,,,,12.0,,,,,4.0,
Fabinho,Fabinho,111760,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,5,-0.08,Fábio Silva de Freitas,0.0,4,2.04,21,fabinho,6,0.0,,,1.0,,,2.0,8.0,,,4.0,,,,,,,,,,
Kayky,Kayky,111829,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,6,1.27,Kayky da Silva Chagas,0.0,5,3.63,21,kayky,5,0.0,,,,,,2.0,,3.0,,2.0,,,,,,,,,,
Matheus Martins,M. Martins,111831,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,15,4.63,Matheus Martins Silva dos Santos,0.0,5,7.08,21,matheus-martins,7,0.0,,1.0,,,,10.0,9.0,9.0,6.0,15.0,1.0,4.0,,,,,,,,
Jefté,Jefté,111832,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,7,2.47,Jefté Vital da Silva Dias,0.0,2,4.16,21,jefte,5,0.0,1.0,1.0,,,,3.0,5.0,,,1.0,,,,,2.0,,,,2.0,
Mateus Silva,M. Silva,111879,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,4.85,Mateus da Silva Duarte,0.0,2,4.95,21,mateus-silva,6,0.0,,,,,,2.0,2.0,,1.0,3.0,,,,,,,,,1.0,
Felipinho,Felipinho,112017,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,7,3.17,Antonio Feliphe Costa Silva,0.0,4,5.57,21,felipinho,6,0.0,,2.0,,,,15.0,7.0,,1.0,,1.0,,,,,,,,,
Vini Paulista,V. Paulista,112576,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,20,2.32,Vinicius Romualdo dos Santos,0.0,4,3.68,21,vini-paulista,2,0.0,,3.0,,,,28.0,9.0,1.0,5.0,10.0,,,,,1.0,,,,,
Gabriel Grando,G. Grando,112616,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.3,Gabriel Hamester Grando,0.0,1,3.77,21,gabriel-grando,7,0.0,,,,1.0,,,,,,,,,,1.0,,,,,,
Ramón Sosa,R. Sosa,112863,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,17,3.6,Ramón Sosa Acosta,9.4,5,7.06,21,ramon-sosa,6,-0.34,2.0,3.0,,,,4.0,16.0,3.0,7.0,19.0,1.0,4.0,,,8.0,,,,,
Lucas Barbosa,L. Barbosa,112886,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,17,6.48,Lucas Henrique Barbosa,0.0,5,9.81,21,lucas-barbosa,7,0.0,2.0,5.0,,,,24.0,35.0,12.0,23.0,31.0,,4.0,,,6.0,,,,,
Catarozzi,Catarozzi,112939,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,0.9,Franco Catarozzi Parafita,0.0,4,5.41,21,catarozzi,6,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
Peralta,Peralta,112985,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Fabrizio José Peralta Ramírez,0.0,4,4.0,21,peralta,5,0.0,,,,,,,,,,,,,,,,,,,,
Freytes,Freytes,113034,FLU,266,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,17,2.63,Juan Pablo Freytes,5.2,3,5.23,21,freytes,5,0.46,,3.0,,,,15.0,15.0,,6.0,10.0,,,,,,,,,4.0,
Flaco López,F. López,113103,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,18,6.49,José Manuel Alberto López,2.2,5,13.4,21,flaco-lopez,7,-1.51,2.0,2.0,,,,20.0,29.0,8.0,15.0,39.0,,6.0,,,14.0,,,,,
Benavídez,Benavídez,113113,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,15,4.59,Gastón Américo Benavídez,5.2,2,7.39,21,benavidez,2,-0.14,4.0,5.0,,,,10.0,15.0,2.0,4.0,16.0,,,,,1.0,,,,6.0,
Picco,Picco,113125,REM,364,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,18,3.76,Leonel Marcelo Picco,15.7,4,8.25,21,picco,7,1.97,,2.0,,,,35.0,21.0,1.0,6.0,3.0,,2.0,,,,,,,,
Nathan Mendes,N. Mendes,113157,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,12,5.02,Nathan Gabriel de Souza Mendes,0.0,2,7.52,21,nathan-mendes,5,0.0,1.0,3.0,,,,21.0,14.0,,1.0,10.0,,,,,,,,,5.0,
Marquinhos,Marquinhos,113158,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,0.45,Marcus Vinícius Oliveira Alencar,-0.6,5,3.54,21,marquinhos,7,-0.7,,,,,,,2.0,,,3.0,,,,,,,,,,
Pablo Maia,P. Maia,113359,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,12,1.38,Pablo Gonçalves Maia Fortunato,0.0,4,4.19,21,pablo-maia,7,0.0,,1.0,,,,9.0,16.0,1.0,4.0,9.0,,,,,,,,,,
Cristian Olivera,C. Olivera,113397,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,16,4.1,Cristian Gonzalo Olivera Ibarra - Kike,0.0,5,7.16,21,cristian-olivera,5,0.0,1.0,1.0,,,,12.0,12.0,12.0,6.0,35.0,1.0,1.0,,,6.0,,,,,
Bruninho,Bruninho,113558,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Bruno Gonçalves de Jesus,0.0,4,4.0,21,bruninho,6,0.0,,,,,,,,,,,,,,,,,,,,
Diógenes,Diógenes,113690,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,5.55,Diógenes Vinícius da Silva,0.0,1,5.0,21,diogenes,6,0.0,,1.0,,7.0,,,,,,,,,,2.0,,,,,1.0,
Minda,Minda,114040,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,10,4.22,Alan Steve Minda García,0.0,5,8.13,21,minda,6,0.0,1.0,,,,,5.0,2.0,2.0,3.0,5.0,2.0,2.0,,,1.0,,,1.0,,
Alejo Véliz,A. Véliz,114208,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,1.15,Alejo Véliz,1.3,5,4.73,21,alejo-veliz,7,-0.22,,,,,,,4.0,,4.0,1.0,,,,,2.0,,,,,
Cufré,Cufré,114308,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,-0.3,Braian Ezequiel Cufré,0.0,2,3.45,21,cufre,6,0.0,,,,,,,1.0,,,,,,,,,,,,,
Sinisterra,Sinisterra,114405,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,8,3.27,Luis Fernando Sinisterra Lucumí,0.0,5,5.85,21,sinisterra,5,0.0,,,,,,8.0,8.0,2.0,7.0,1.0,,1.0,,,,,,,,
Danilo Pereira,D. Pereira,114801,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Danilo Pereira da Silva,0.0,5,5.0,21,danilo-pereira,6,0.0,,,,,,,,,,,,,,,,,,,,
Vitor Roque,V. Roque,114802,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,9,6.08,Vitor Hugo Roque Ferreira,0.2,5,15.42,21,vitor-roque,6,-0.85,,1.0,,,,8.0,8.0,3.0,6.0,20.0,1.0,3.0,,,3.0,,,1.0,,
Miguelito,Miguelito,115025,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,4.88,Miguel Àngel Terceros,0.0,4,7.41,21,miguelito,7,0.0,2.0,1.0,,,,12.0,8.0,1.0,4.0,4.0,,1.0,,,,,,,,
Lucas Freitas,L. Freitas,115141,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,2.5,Lucas de Freitas Molarinho Chagas,0.0,3,4.77,21,lucas-freitas,6,0.0,,,,,,,,,,,,,,,,,,,1.0,
Kaique,Kaique,115247,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Kaique Pereira Azarias,0.0,1,1.0,21,kaique,6,0.0,,,,,,,,,,,,,,,,,,,,
Renan Viana,R. Viana,115266,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Renan Rodrigues Fonseca Viana,0.0,5,2.0,21,renan-viana,6,0.0,,,,,,,,,,,,,,,,,,,,
Paulo Pezzolano,P. Pezzolano,115479,INT,285,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,21,4.74,Paulo César Pezzolano Suárez,5.16,6,7.74,21,paulo-pezzolano,7,0.32,,,,,,,,,,,,,,,,,,,,5.0
Marcos Victor,M. Victor,115537,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,2.67,Marcos Victor Ferreira da Silva,8.0,3,4.18,21,marcos-victor,6,1.77,,,,,,2.0,,,,,,,,,,,,,1.0,
Gabriel Delfim,G. Delfim,115674,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Gabriel Delfim Ferreira,0.0,1,2.0,21,gabriel-delfim,6,0.0,,,,,,,,,,,,,,,,,,,,
Benassi,Benassi,115840,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,João Victor Silva Benassi,0.0,1,1.0,21,benassi,6,0.0,,,,,,,,,,,,,,,,,,,,
Evertton Araújo,E. Araújo,115914,FLA,262,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,15,1.25,Everton Gustavo Fernandes Araújo,0.9,4,2.84,21,evertton-araujo,6,0.06,1.0,3.0,1.0,,,8.0,18.0,,11.0,3.0,1.0,,,,,,,,,
Denilson,Denilson,115986,MIR,2305,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,12,3.97,Denilson Alves Borges,14.1,4,6.81,21,denilson,7,1.87,,1.0,,,,25.0,17.0,1.0,2.0,13.0,,1.0,,,,1.0,,,,
Victor Hugo,V. Hugo,116034,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,17,3.91,Victor Hugo Gomes Silva,0.0,4,7.66,21,victor-hugo,7,0.0,1.0,,,,,8.0,3.0,6.0,4.0,16.0,,4.0,,,,,,,,
Cuiabano,Cuiabano,116065,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,12,7.17,Luís Eduardo Soares da Silva,0.0,2,12.2,21,cuiabano,7,0.0,4.0,2.0,,,,30.0,11.0,6.0,6.0,13.0,,1.0,,,,,,,,
