"player_slug","player_id","player_nickname","player_team","player_position","price_cartoletas","score_mean","score_no_cleansheets_mean","diff_home_away_s","n_games","score_mean_home","score_mean_away","shots_x_mean","fouls_mean","DS_mean","PI_mean","A_mean","I_mean","FS_mean","FF_mean","G_mean","DD_mean","status","price_diff","last_points"
"everson",72294,"Everson","282","gol",8.49,2.25714285714286,0.857142857142857,0,7,0,0,0,0,0,7.14285714285714,0.142857142857143,0,0,0,0,1.14285714285714,"Provável",0.63,2.1
"luiz-otavio",72359,"Luiz Otávio","354","zag",4.48,2.43333333333333,0.766666666666667,0,12,0,0,0.25,1.66666666666667,1.5,3.41666666666667,0,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0,"Provável",-0.94,-0.1
"rodrigo-lindoso",72362,"Rodrigo Lindoso","285","mei",3.88,0.792307692307692,0.792307692307692,0,13,0,0,0.0769230769230769,1.92307692307692,1.61538461538462,3.76923076923077,0.0769230769230769,0,0.307692307692308,0,0,0,"Provável",-0.36,-0.3
"felipe-alves",72372,"Felipe Alves","356","gol",4.82,1.51333333333333,-0.153333333333333,0,15,0,0,0,0,0.2,11.5333333333333,0,0,0.266666666666667,0,0,0.6,"Provável",1.42,7.5
"hernane",72386,"Hernane","292","ata",2.8,1.45714285714286,1.45714285714286,0,14,0,0,0.357142857142857,0.571428571428571,0.214285714285714,1.07142857142857,0,0,1.07142857142857,0.214285714285714,0.142857142857143,0,"Provável",-0.32,0.3
"mike",72389,"Mike","290","ata",3.2,1.02857142857143,1.02857142857143,0,7,0,0,0.714285714285714,0.714285714285714,0.428571428571429,1.71428571428571,0,0,1.42857142857143,0.571428571428571,0,0,"Nulo",-0.01,1.1
"mauricio-kozlinski",72595,"Maurício Kozlinski","373","gol",1.56,-7.8,-7.8,0,1,0,0,0,0,0,18,0,0,0,0,0,0,"Nulo",-2.44,-7.8
"vitor-hugo",72605,"Vitor Hugo","275","zag",4.15,0.675,0.675,0,4,0,0,0.25,0.5,1.25,2.75,0,0,0.25,0.25,0,0,"Nulo",-0.39,-0.1
"juanfran",72620,"Juanfran","276","lat",6.82,2.93333333333333,1.26666666666667,0,6,0,0,0.5,1.16666666666667,1.5,4.5,0,0,1.16666666666667,0.333333333333333,0,0,"Contundido",0.98,5.7
"luiz-adriano",72772,"Luiz Adriano","275","ata",10.79,3.94166666666667,3.94166666666667,0,12,0,0,1,1.16666666666667,0.5,1.83333333333333,0,0,1,0.5,0.416666666666667,0,"Provável",0.41,3.1
"rene-junior",73281,"Renê Júnior","294","mei",1.6,0.5,0.5,-0.699504871589364,3,-0.1,1.7,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0,0.333333333333333,0.333333333333333,0,0,"Suspenso",-1.75,-3.7
"samuel-xavier",73384,"Samuel Xavier","354","lat",5.42,2.81666666666667,1.15,0,12,0,0,0.25,2.08333333333333,2.08333333333333,10.4166666666667,0.166666666666667,0,1.66666666666667,0.166666666666667,0,0,"Nulo",-1.37,-1.7
"rafael-vaz",73421,"Rafael Vaz","290","zag",5.7,2.14285714285714,1.42857142857143,-0.146257697756412,7,2.925,1.2,1.42857142857143,1.42857142857143,1,8.42857142857143,0,0,0.571428571428571,0.857142857142857,0.142857142857143,0,"Suspenso",-1.26,-4
"ederson",73446,"Éderson","356","ata",2.59,-1,-1,-0.359045072307547,2,-1,-0.6,0,2,0,0,0,0,0,0,0,0,"Nulo",-0.19,-0.6
"luccas-claro",73465,"Luccas Claro","266","zag",6.14,1.74545454545455,1.29090909090909,0,11,0,0,0.181818181818182,0.363636363636364,1.63636363636364,5.81818181818182,0,0.181818181818182,0.727272727272727,0.181818181818182,0,0,"Provável",0.81,5
"gabriel",73515,"Gabriel","294","mei",4.18,0.928571428571429,0.928571428571429,0,7,0,0,0.142857142857143,0.571428571428571,0.857142857142857,4,0,0,1.28571428571429,0.142857142857143,0,0,"Nulo",-0.06,1.5
"rogerio",73540,"Rogério","292","ata",3.88,1.31666666666667,1.31666666666667,0,6,0,0,0.166666666666667,0.833333333333333,0.5,2.33333333333333,0.166666666666667,0,1.5,0.166666666666667,0,0,"Nulo",-0.14,0
"bruno-alves",73620,"Bruno Alves","276","zag",9.13,2.5125,0.0125,0,8,0,0,0,1.25,0.75,2.375,0,0,1,0,0,0,"Nulo",0.86,9.2
"eber-bessa",73624,"Éber Bessa","263","mei",2.62,0.9,0.9,0,1,0,0,0,1,1,1,0,0,1,0,0,0,"Nulo",-0.38,0.9
"philip",73758,"Philip","292","mei",1.38,-0.4,-0.4,0,1,-0.4,0,0,1,0,4,0,0,1,0,0,0,"Nulo",-0.62,-0.4
"gilberto",73789,"Gilberto","290","mei",2.42,0.225,0.225,0,4,0,0,0,1.5,1.25,2.75,0,0,0,0,0,0,"Nulo",-0.3,-0.5
"rodrigo-caio",73800,"Rodrigo Caio","262","zag",8.92,2.87777777777778,1.76666666666667,-0.53292275551219,9,1.425,4.54,0.444444444444444,0.888888888888889,2,1.88888888888889,0,0,0.333333333333333,0.333333333333333,0,0,"Dúvida",-0.41,-0.2
"geuvanio",73896,"Geuvânio","293","ata",4.57,2.47272727272727,2.47272727272727,0,11,0,0,1,1.54545454545455,0.727272727272727,3.90909090909091,0.181818181818182,0.0909090909090909,1.09090909090909,0.181818181818182,0.0909090909090909,0,"Nulo",-1.13,-1.2
"alison",73974,"Alison","277","mei",8.39,2.3125,2.3125,0,8,0,0,0,2,2.875,5,0.25,0,2,0,0,0,"Provável",-0.36,0.1
"rodinei",73992,"Rodinei","285","lat",5.33,1.88571428571429,0.457142857142857,0,7,0,0,0.285714285714286,1.71428571428571,1.42857142857143,9,0,0,1.42857142857143,0.142857142857143,0,0,"Nulo",1.43,7.2
"gatito-fernandez",74061,"Gatito Fernández","263","gol",14.9,4.475,3.225,0,8,0,0,0,0,0,7.75,0,0,0,0,0,1.5,"Provável",2.1,14.3
"claudio-winck",74074,"Claudio Winck","267","lat",3.71,3,-2,-0.0429038301172887,2,3.9,3,0,3,0,5,0,0,0,0,0,0,"Contundido",0.56,3.9
"elber",74140,"Élber","265","ata",8.68,3.29230769230769,3.29230769230769,0,13,0,0,1.07692307692308,0.461538461538462,0.846153846153846,5.84615384615385,0.0769230769230769,0.307692307692308,2.46153846153846,0.384615384615385,0.0769230769230769,0,"Nulo",-0.26,0.3
"abel-hernandez",74159,"Abel Hernández","285","ata",7.56,1.95,1.95,0,10,0,0,0.7,1,0.7,1.6,0.1,0,0.4,0.4,0.1,0,"Provável",0.11,4
"paolo-guerrero",75295,"Paolo Guerrero","285","ata",20.81,10.5666666666667,10.5666666666667,2.7050931212288,3,18.7,6.5,2.33333333333333,2.66666666666667,0.666666666666667,5.33333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,1,0,"Dúvida",0.14,8.4
"jorginho",77544,"Jorginho","293","mei",10.16,5.55,5.55,0,8,0,0,1.125,0.875,2,4.75,0,0,1.625,0.625,0.375,0,"Nulo",-0.08,3.2
"william-pottker",77809,"William Pottker","285","ata",2.84,0.45,0.45,0,6,0,0,1.16666666666667,1.83333333333333,0.5,3.33333333333333,0,0.166666666666667,1.66666666666667,0.5,0,0,"Provável",-0.15,-0.1
"madson",78077,"Madson","277","lat",5.47,3.30833333333333,3.15,0,12,0,0,0.416666666666667,0.25,0.666666666666667,5.91666666666667,0.166666666666667,0.25,0.833333333333333,0,0.25,0,"Dúvida",-0.37,-0.9
"cesar",78086,"César","262","gol",3.38,2.225,-0.275,0,4,0,2.225,0,0,0,2.75,0,0,0,0,0,0,"Nulo",-1.71,-4.2
"gustavo-henrique",78248,"Gustavo Henrique","262","zag",5.8,3.3625,2.1125,0,8,0,0,0.375,0.75,1.25,2.75,0,0,0.625,0.25,0.125,0,"Dúvida",-0.56,0.5
"uribe",78415,"Uribe","277","ata",3.33,0.6,0.6,0,1,0.6,0,1,0,0,1,0,2,1,0,0,0,"Nulo",-0.67,0.6
"matheuzinho",78424,"Matheuzinho","373","mei",4.89,2.78333333333333,2.85,0,12,0,0,1.25,0.333333333333333,0.666666666666667,2.75,0.0833333333333333,0.0833333333333333,0.666666666666667,0.75,0.0833333333333333,0,"Nulo",-1.26,-0.1
"vitinho",78435,"Vitinho","262","ata",7.61,1.21666666666667,1.21666666666667,0,12,0,0,1.33333333333333,1.08333333333333,0.75,3.91666666666667,0,0.0833333333333333,0.666666666666667,0.916666666666667,0,0,"Provável",1.71,12
"rene",78445,"Renê","262","lat",5.23,3.53333333333333,1.86666666666667,0,6,0,0,0,0.5,2.66666666666667,6.33333333333333,0,0,0.666666666666667,0,0,0,"Nulo",-0.8,0
"willian-arao",78478,"Willian Arão","262","mei",7.52,1.78,1.78,0,15,0,0,0.466666666666667,1.33333333333333,2.33333333333333,3.53333333333333,0,0,0.533333333333333,0.4,0,0,"Provável",0.13,-0.3
"arnaldo",78497,"Arnaldo","373","lat",2.77,-0.1,-0.1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"Nulo",-0.31,-0.2
"jean-mota",78548,"Jean Mota","277","mei",4.26,1.96,2.18,0,10,0,0,1,0.8,0.9,3.7,0.1,0,0.9,0.7,0,0,"Provável",-0.1,2
"ricardinho",78577,"Ricardinho","354","mei",2.85,0.05,0.05,0,8,0,0,0.125,0.5,0.875,5.375,0,0,0,0,0,0,"Provável",0.47,2.4
"douglas-friedrich",78584,"Douglas Friedrich","265","gol",8.6,3.9,2.23333333333333,0,9,0,0,0,0,0,5.44444444444444,0,0,0.222222222222222,0,0,1,"Nulo",-0.22,1
"gabriel",78605,"Gabriel","264","mei",4.35,1.42727272727273,1.42727272727273,0,11,0,0,0.181818181818182,2.27272727272727,2.54545454545455,4.45454545454545,0.0909090909090909,0,1.09090909090909,0.181818181818182,0,0,"Nulo",0.15,1.8
"patrick-vieira",78635,"Patrick Vieira","294","lat",4.64,1.55,1.55,1.22166113864375,4,3.9,-2.2,1.25,1.75,2,10,0,0.25,1.25,0.5,0,0,"Dúvida",0.76,3.9
"eduardo-brock",78654,"Eduardo Brock","354","zag",2.97,8.13333333333333,6.46666666666667,0,3,0,0,1,0,1.66666666666667,8,0,0,0,0.333333333333333,0.666666666666667,0,"Provável",-1.12,-0.8
"ramiro",78715,"Ramiro","264","mei",5.78,2.75454545454545,2.75454545454545,0,11,0,0,0.727272727272727,1.63636363636364,2.63636363636364,5.36363636363636,0,0,0.545454545454545,0.454545454545455,0.0909090909090909,0,"Suspenso",-0.88,-1.4
"reinaldo",78850,"Reinaldo","276","lat",14.32,6.10833333333333,4.025,0,12,0,0,1.08333333333333,1.58333333333333,2.33333333333333,13,0.166666666666667,0,0.916666666666667,0.333333333333333,0.25,0,"Nulo",-1.53,5.5
"marcao-silva",78856,"Marcão Silva","292","mei",4.09,2.03,2.03,0,10,0,0,0.5,1.5,1.6,1.4,0,0,1,0.4,0.1,0,"Suspenso",-0.3,-0.5
"rodrigo-dourado",78865,"Rodrigo Dourado","285","mei",4.71,1.9,1.9,0,2,0,0,0,0,2,1,0,0,0,0,0,0,"Nulo",-0.32,0
"mattheus",79023,"Mattheus","294","mei",3.44,1.2,1.2,0,1,0,0,0,0,1,3,0,0,1,0,0,0,"Nulo",-0.56,1.2
"luiz-felipe",79035,"Luiz Felipe","277","zag",3.54,-0.2,-0.2,0,3,0,0,0,0.333333333333333,0,2,0,0,0.333333333333333,0,0,0,"Nulo",0.08,1
"tiago",79042,"Tiago ","354","zag",5.51,2.67,1.17,0,10,0,0,0.1,1,2.1,5.6,0,0.2,0.9,0.1,0,0,"Suspenso",-0.4,-0.4
"victor-cuesta",79113,"Víctor Cuesta","285","zag",10.81,2.63125,0.13125,0,16,0,0,0.0625,1.9375,1.8125,7.25,0,0,1,0,0,0,"Suspenso",0.18,3.5
"fragapane",79262,"Fragapane","356","ata",1.53,0.222222222222222,0.222222222222222,0,9,0,0,0,0.222222222222222,0.444444444444444,1.66666666666667,0,0.222222222222222,0.333333333333333,0,0,0,"Nulo",-0.08,-0.1
"giovanni",79432,"Giovanni","294","mei",2.94,1.9,1.9,0.41914875462232,2,1.9,-0.9,1,0,0,3,0,0,2,0,0,0,"Provável",-0.57,-0.9
"sassa",79578,"Sassá","294","ata",2.48,1.74444444444444,1.57777777777778,0,9,0,0,1.44444444444444,2.33333333333333,0.222222222222222,1.88888888888889,0.111111111111111,0.444444444444444,1,0.777777777777778,0.111111111111111,0,"Nulo",-1.3,-1.3
"cano",79631,"Cano","267","ata",12.8,4.77333333333333,4.77333333333333,0,15,0,0,1.6,0.866666666666667,0.333333333333333,1.8,0,0.533333333333333,0.533333333333333,0.4,0.466666666666667,0,"Nulo",0.09,2.6
"lucas-silva",79701,"Lucas Silva","284","mei",5.03,1.86666666666667,1.86666666666667,0,15,0,0,0.6,1.13333333333333,1.6,3.53333333333333,0,0,1.6,0.333333333333333,0,0,"Nulo",-0.36,-0.1
"ze-roberto",80076,"Zé Roberto","373","ata",4.77,-1.18,-1.18,0,5,0,0,1,2.8,0.2,5.6,0,0.4,1,0.8,0,0,"Provável",2.35,8.8
"jadson",80129,"Jadson","265","mei",2.82,0.85,0.85,0,4,0.85,0,0.25,0.25,0.5,1,0,0,0.75,0.25,0,0,"Nulo",-0.04,0.4
"lucas-fonseca",80189,"Lucas Fonseca","265","zag",3.83,0.25,-0.583333333333333,0,6,0,0,0,1.16666666666667,0.333333333333333,2.5,0,0,0.333333333333333,0,0,0,"Nulo",0.13,0.3
"yago-pikachu",80196,"Yago Pikachu","267","lat",8.04,3.13,1.6,0,10,0,0,0.7,1.6,1.4,7,0,0.1,2,0.3,0,0,"Nulo",0.23,4
"luciano",80287,"Luciano","276","ata",8.1,4.31666666666667,4.31666666666667,0,12,0,0,0.916666666666667,1.75,1.58333333333333,4.83333333333333,0.0833333333333333,0.166666666666667,1.5,0.333333333333333,0.333333333333333,0,"Nulo",0.21,2.7
"ariel-cabral",80363,"Ariel Cabral","290","mei",4.37,1,1,0,1,0,0,0,2,2,10,0,0,2,0,0,0,"Provável",-0.63,1
"edson",80370,"Edson ","373","mei",8.68,4.72307692307692,4.72307692307692,0,13,0,0,0.538461538461538,2.38461538461538,3.69230769230769,2.46153846153846,0.153846153846154,0,2.23076923076923,0.307692307692308,0.0769230769230769,0,"Provável",-0.26,1.5
"fabinho",80393,"Fabinho","354","mei",3.78,1.85833333333333,1.85833333333333,0,12,0,0,0.0833333333333333,0.833333333333333,2.5,2.41666666666667,0,0.0833333333333333,0.666666666666667,0,0,0,"Provável",-0.82,0.9
"victor-andrade",80536,"Victor Andrade","290","ata",5.76,4.1625,4.1625,0,8,0,0,2.125,3.375,1.25,3.25,0,0,4.625,1.75,0.25,0,"Provável",-1.3,-0.1
"luiz-gustavo",80573,"Luiz Gustavo","290","zag",2.42,0.8,0.8,-0.213133729758197,3,0.2,0,0.333333333333333,3,2.66666666666667,6,0,0,0.666666666666667,0,0,0,"Nulo",-0.35,0.2
"lucas-lima",80583,"Lucas Lima","275","mei",4.29,0.658333333333333,0.658333333333333,0,12,0,0,0.416666666666667,1.41666666666667,1.33333333333333,7.75,0,0.0833333333333333,1.58333333333333,0.166666666666667,0,0,"Provável",0.19,0.4
"michel",80664,"Michel","264","lat",4.76,3.025,1.775,-0.213133729758197,4,1.5,1.3,0.75,0.25,1,5.5,0,0,1.5,0.5,0,0,"Nulo",-0.31,0
"luan",80692,"Luan","275","zag",4.74,1.67272727272727,0.763636363636364,0,11,0,0,0.181818181818182,1.36363636363636,2,3.36363636363636,0,0.0909090909090909,0.454545454545455,0.181818181818182,0,0,"Provável",-0.39,-0.8
"pedro-geromel",80853,"Pedro Geromel","284","zag",10.89,4.02857142857143,2.65714285714286,0,7,0,0,0.428571428571429,1.85714285714286,4.57142857142857,6.85714285714286,0,0,0.428571428571429,0.428571428571429,0,0,"Provável",1,7.5
"jair",81091,"Jair","282","mei",8.06,2.82666666666667,2.82666666666667,0,15,0,0,0.333333333333333,2.6,2.53333333333333,3.2,0.133333333333333,0,1.8,0.266666666666667,0.0666666666666667,0,"Provável",0.37,4.4
"lucas-mugni",81121,"Lucas Mugni","292","mei",4.31,2.63333333333333,2.63333333333333,0,12,0,0,0.416666666666667,0.75,1.83333333333333,3.33333333333333,0.0833333333333333,0.0833333333333333,0.583333333333333,0.25,0.0833333333333333,0,"Provável",-0.53,2.6
"mayke",81150,"Mayke","275","lat",5.2,1.8375,1.2125,0,8,0,0,0.125,1.25,2.25,6.375,0,0,0.625,0.125,0,0,"Provável",-0.63,-0.3
"fernando-canesin",81585,"Fernando Canesin","293","mei",1.44,0.4,0.4,-0.407682186490664,3,0,0.6,0.666666666666667,0.666666666666667,0.666666666666667,4.66666666666667,0,0,0,0.666666666666667,0,0,"Nulo",-0.67,-1.2
"carlos-sanchez",81677,"Carlos Sánchez","277","mei",5.65,1.375,1.375,0,12,0,0,1.16666666666667,1.16666666666667,1.41666666666667,9.58333333333333,0.0833333333333333,0.166666666666667,1.58333333333333,0.583333333333333,0,0,"Dúvida",-0.64,-0.3
"cazares",81682,"Cazares","264","mei",9.55,0.32,0.32,0,5,0,0,0.2,0.2,0.2,3.2,0,0,0.6,0,0,0,"Nulo",0.55,3.4
"keko",81683,"Keko ","290","ata",2.77,1.31111111111111,1.31111111111111,0,9,0,0,0.111111111111111,0.888888888888889,0.888888888888889,5.77777777777778,0.222222222222222,0.444444444444444,0.777777777777778,0,0,0,"Provável",0.47,2.5
"bruno-nazario",81776,"Bruno Nazário","263","mei",6.79,2.94545454545455,2.94545454545455,0,11,0,0,1.63636363636364,1.63636363636364,1.18181818181818,8.45454545454546,0.0909090909090909,0,1.36363636363636,0.727272727272727,0.0909090909090909,0,"Nulo",-0.39,0.8
"rossi",81798,"Rossi","265","ata",5.7,2.1,2.1,0,12,0,0,0.666666666666667,1.08333333333333,1.25,6.08333333333333,0,0.166666666666667,1.25,0.25,0.166666666666667,0,"Provável",-1.02,1.7
"alisson",81845,"Alisson","284","mei",11.51,5.70769230769231,5.70769230769231,0,13,0,0,2.53846153846154,1,1.38461538461538,8.61538461538461,0.307692307692308,0.384615384615385,2.53846153846154,1.30769230769231,0.0769230769230769,0,"Provável",-0.96,2.6
"igor-juliao",81951,"Igor Julião","266","lat",2.97,2.44545454545455,1.53636363636364,0,11,0,0,0.545454545454545,2.72727272727273,1.81818181818182,6.63636363636364,0.181818181818182,0.181818181818182,2,0.454545454545455,0,0,"Provável",-1.24,-4.2
"chico",82407,"Chico","373","ata",4.24,2.23571428571429,2.23571428571429,0,14,0,0,0.714285714285714,0.857142857142857,0.571428571428571,4.5,0.142857142857143,0,1.21428571428571,0.357142857142857,0.0714285714285714,0,"Provável",-0.77,2.5
"tadeu",82453,"Tadeu","290","gol",10.83,0.536363636363636,-0.372727272727273,0,11,0,0,0.0909090909090909,0.0909090909090909,0,10.2727272727273,0,0,0.0909090909090909,0,0,1.27272727272727,"Provável",2.26,20.6
"ze-rafael",82455,"Zé Rafael","275","mei",9.17,3.65833333333333,3.65833333333333,0,12,0,0,1.08333333333333,2.5,1.5,2.91666666666667,0.166666666666667,0,2.83333333333333,0.583333333333333,0.166666666666667,0,"Provável",-0.16,-1
"laercio",82564,"Laércio","277","zag",2.16,0.366666666666667,0.366666666666667,0,3,0,0,0.333333333333333,1,0.666666666666667,2.33333333333333,0,0,0.333333333333333,0.333333333333333,0,0,"Provável",-0.35,-0.2
"tinga",82628,"Tinga","356","lat",7.54,4.57777777777778,2.35555555555556,0,9,0,0,0.222222222222222,0.666666666666667,2.11111111111111,11.1111111111111,0.222222222222222,0,0.555555555555556,0,0,0,"Nulo",0.35,6.4
"matheus-galdezani",82634,"Matheus Galdezani","294","mei",11.15,4.64615384615385,4.64615384615385,0,13,0,0,1.07692307692308,0.846153846153846,3.15384615384615,5.84615384615385,0.0769230769230769,0,1.69230769230769,0.461538461538462,0,0,"Dúvida",-0.37,5.1
"marcelo-rangel",82730,"Marcelo Rangel","290","gol",0.77,-3.43333333333333,-3.43333333333333,0.56506009717167,3,-2,-5.4,0,0,0,14.3333333333333,0,0,0,0,0,0.333333333333333,"Nulo",-0.09,-2
"hyuri",82758,"Hyuri","373","ata",6.01,2.2,2.2,0,15,0,0,0.933333333333333,1.13333333333333,0.8,1.26666666666667,0,0.333333333333333,0.333333333333333,0.466666666666667,0.2,0,"Nulo",0.17,0.2
"rafael-forster",82764,"Rafael Forster","263","zag",3.83,0.664285714285714,-0.05,0,14,0,0,0.357142857142857,1.21428571428571,0.785714285714286,4.35714285714286,0,0,0.642857142857143,0.285714285714286,0,0,"Nulo",1.72,6.4
"wellington-rato",82766,"Wellington Rato","373","mei",1.8,0.5,0.5,0,1,0,0,1,0,0,3,0,0,0,1,0,0,"Nulo",-0.2,0.5
"gilvan",82773,"Gilvan","373","zag",5.04,3.58888888888889,1.92222222222222,0,9,0,0,0.222222222222222,1.77777777777778,2,1.66666666666667,0,0,0.666666666666667,0.111111111111111,0.111111111111111,0,"Suspenso",-0.66,-1.3
"betinho",82876,"Betinho","292","mei",4.89,2.04,2.04,0,10,0,0,0.1,2.6,3.3,5.9,0.1,0,1,0.1,0,0,"Nulo",0.1,2.9
"ruy",82939,"Ruy","294","mei",2.83,0.5,0.5,-0.115859501391964,3,0.7,0.1,0,0,0.666666666666667,6.66666666666667,0,0,1,0,0,0,"Dúvida",-1.01,-1.6
"otero",83004,"Otero","264","mei",10.73,3.85714285714286,3.85714285714286,0,7,0,0,2,1.42857142857143,1,6.85714285714286,0.142857142857143,0.142857142857143,2.71428571428571,0.571428571428571,0,0,"Nulo",-1.55,-0.7
"lucao-do-break",83199,"Lucão do Break","290","ata",1.92,-2,-2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Nulo",-1.08,-2
"gabriel",83257,"Gabriel","262","ata",13.46,7.02222222222222,7.02222222222222,-0.270282338923359,9,6.225,6.26,3.55555555555556,0.555555555555556,0.444444444444444,6.22222222222222,0,0.555555555555556,1.11111111111111,1.77777777777778,0.555555555555556,0,"Nulo",-1.03,2.5
"marcos-guilherme",83266,"Marcos Guilherme ","285","mei",3.01,0.407142857142857,0.407142857142857,0,14,0,0,0.5,1.07142857142857,0.714285714285714,2.28571428571429,0,0.357142857142857,0.571428571428571,0.357142857142857,0,0,"Provável",-0.02,1
"patrick",83433,"Patrick","285","mei",11.4,4.38666666666667,4.38666666666667,0,15,0,0,1.06666666666667,1.86666666666667,2.13333333333333,5.26666666666667,0.0666666666666667,0.2,1.66666666666667,0.333333333333333,0.2,0,"Provável",-2.01,2.6
"guilherme-parede",83438,"Guilherme Parede","267","ata",1.64,-0.422222222222222,-0.422222222222222,0,9,0,0,0.111111111111111,0.666666666666667,0.222222222222222,2.22222222222222,0,0.111111111111111,0.333333333333333,0,0,0,"Nulo",-0.13,-0.2
"leo-pereira",83528,"Léo Pereira","262","zag",5.06,2.26666666666667,1.71111111111111,0,9,0,0,0.444444444444444,1.44444444444444,1.44444444444444,4.77777777777778,0,0,0.777777777777778,0.111111111111111,0.111111111111111,0,"Nulo",-0.66,1.2
"neilton",83772,"Neilton","294","ata",6.05,1.24444444444444,1.24444444444444,0,9,0,0,0.666666666666667,1.11111111111111,1.33333333333333,3.88888888888889,0,0,0.888888888888889,0.555555555555556,0,0,"Nulo",1.03,6.7
"clayson",83817,"Clayson","265","ata",5.05,2.40909090909091,2.40909090909091,0,11,0,0,1.18181818181818,1,0.636363636363636,5.72727272727273,0.0909090909090909,0.363636363636364,1.27272727272727,0.545454545454545,0.181818181818182,0,"Nulo",-0.43,0.9
"max-walef",84338,"Max Walef","356","gol",3.76,11.4,6.4,0,1,0,0,0,0,0,21,0,0,1,0,0,2,"Nulo",1.76,11.4
"bruno-melo",84339,"Bruno Melo","356","lat",5.06,2.51818181818182,1.15454545454545,0,11,0,0,0.454545454545455,1.54545454545455,0.818181818181818,4.54545454545455,0,0.181818181818182,0.363636363636364,0.0909090909090909,0.181818181818182,0,"Nulo",0.15,4.4
"danilo-barcelos",84382,"Danilo Barcelos","266","lat",4.61,-1.26666666666667,-2.37777777777778,0,9,0,0,0.444444444444444,3.33333333333333,1.22222222222222,12.6666666666667,0,0,0.111111111111111,0.222222222222222,0,0,"Provável",1.9,11.2
"fernando-sobral",84428,"Fernando Sobral","354","mei",13.07,5.76666666666667,5.76666666666667,0,15,0,0,1.66666666666667,2.06666666666667,3.26666666666667,6.33333333333333,0.266666666666667,0.333333333333333,2.2,0.933333333333333,0.0666666666666667,0,"Provável",-1.3,3.8
"romarinho",84523,"Romarinho","356","ata",8.52,3.075,3.075,0,16,0,0,1.25,0.5625,0.75,3.625,0,0.0625,2,0.6875,0.125,0,"Nulo",-0.21,2
"lucas-evangelista",84674,"Lucas Evangelista","280","mei",4.82,4.24,3.42,0,12,0,0,0.9,1.4,1.7,2.4,0,0,1.3,0.4,0.2,0,"Provável",-2.35,-0.1
"robson",84817,"Robson","294","ata",10.27,5.87058823529412,5.87058823529412,0,17,0,0,2.17647058823529,1.94117647058824,1.41176470588235,4.70588235294118,0.0588235294117647,0.705882352941177,2.29411764705882,1.11764705882353,0.352941176470588,0,"Provável",-3.55,3.4
"luan-peres",84847,"Luan Peres ","277","zag",5.82,2.12,0.993333333333333,0,15,0,0,0.133333333333333,0.4,1.13333333333333,5.13333333333333,0.0666666666666667,0,1.06666666666667,0.133333333333333,0,0,"Provável",0.04,1.7
"henrique",84893,"Henrique","267","lat",6.44,2.78461538461538,1.24615384615385,0,13,0,0,0.153846153846154,2.15384615384615,2.76923076923077,5.92307692307692,0,0.153846153846154,1,0,0,0,"Nulo",-0.07,0.4
"marcos-felipe",85004,"Marcos Felipe ","266","gol",0.77,-1.3,-1.3,-0.261770843941314,3,-2.1,-2.1,0,0,0,9.66666666666667,0,0,0.666666666666667,0,0,0.333333333333333,"Provável",-0.5,-2.1
"ronaldo-henrique",85149,"Ronaldo Henrique","292","mei",2.84,1.3,1.3,0,7,0,0,0.142857142857143,1.57142857142857,2.14285714285714,2.42857142857143,0,0,1,0.142857142857143,0,0,"Provável",-0.13,-0.1
"cantillo",85315,"Cantillo","264","mei",5.7,1.49,1.49,0,10,0,0,0.6,0.9,0.8,2.7,0.1,0,1,0.4,0,0,"Provável",0.04,1.2
"joao-paulo",85425,"João Paulo","277","gol",7.46,5.61538461538462,4.21538461538462,0,13,0,0,0,0.0769230769230769,0,7.07692307692308,0,0,0.307692307692308,0,0,1.84615384615385,"Provável",0.56,1.2
"leo",85626,"Léo","276","lat",4.8,1.56,1.06,0,10,0,0,0.1,0.8,1,5.2,0.1,0,1.1,0.1,0,0,"Nulo",0.97,4.9
"ricardo-ryller",85856,"Ricardo Ryller","280","mei",5.79,1.26875,1.175,0,18,0,0,0.75,3.4375,2.75,3.5,0,0,1.375,0.625,0,0,"Provável",2.01,12.5
"hyoran",85931,"Hyoran","282","mei",11.54,4.08333333333333,4.08333333333333,0,12,0,0,1.5,1.58333333333333,1.16666666666667,4.91666666666667,0.166666666666667,0.166666666666667,1.58333333333333,0.75,0.166666666666667,0,"Dúvida",-1.06,0.1
"morato",86227,"Morato","280","ata",2.24,0.18,0.18,0,10,0,0,1.1,1.1,0.4,5.6,0,0.2,0.8,0.7,0,0,"Dúvida",-0.3,-0.2
"natanael",86264,"Natanael","373","lat",4.43,2.025,-0.475,0,4,0,0,0.25,1,0.5,6.75,0,0.5,0.5,0.25,0,0,"Provável",0.28,5.4
"sander",86391,"Sander","292","lat",8.5,2.52,2.52,0,10,0,0,0.3,0.7,3,8.1,0,0,1.7,0.2,0,0,"Dúvida",-0.33,1
"victor-luis",86410,"Victor Luis","263","lat",10.89,5.52727272727273,4.61818181818182,0,11,0,0,0.727272727272727,0.636363636363636,3.36363636363636,9.27272727272727,0,0,1,0.272727272727273,0.181818181818182,0,"Nulo",0.79,6.4
